,sentence,sentence_with_entity,subject_entity,object_entity,설아,보림,재윤,치영,동진
341,"교미가 끝나면 암컷은 수면에서 위로 30cm 정도밖에 떨어져 있지 않던 기존 둥지를 더 깊이 파고들어가는데, 그 깊이는 종종 20m 정도까지 깊은 것도 있으며, 파고들어간 입구 근처에 마개나 차폐물로 쓸 법한 돌이나 나무조각을 종종 가져다놓는다.","<obj:교미>가 끝나면 <sbj:암컷>은 수면에서 위로 30cm 정도밖에 떨어져 있지 않던 기존 둥지를 더 깊이 파고들어가는데, 그 깊이는 종종 20m 정도까지 깊은 것도 있으며, 파고들어간 입구 근처에 마개나 차폐물로 쓸 법한 돌이나 나무조각을 종종 가져다놓는다.","{'start': 8, 'end': 9, 'text': '암컷', 'type': 'anm'}","{'start': 0, 'end': 1, 'text': '교미', 'type': 'poh'}",no_relation,anm:habit,no_relation,no_relation,anm:habit
342,수컷은 교미 후 곧바로 암컷과 결별해 자기 은신처로 돌아간다.,<sbj:수컷>은 교미 후 곧바로 암컷과 결별해 자기 <obj:은신처>로 돌아간다.,"{'start': 0, 'end': 1, 'text': '수컷', 'type': 'anm'}","{'start': 24, 'end': 26, 'text': '은신처', 'type': 'loc'}",anm:habitat,anm:habitat,anm:habitat,anm:habit,no_relation
343,"암컷은 알을 낳기 전까지 낙엽을 모아 굴 속 바닥을 부드럽게 만들고, 긴 터널 끝에 둥지 재료가 될 낙엽, 짚 따위를 깔아 놓는다.","<sbj:암컷>은 알을 낳기 전까지 낙엽을 모아 굴 속 바닥을 부드럽게 만들고, 긴 <obj:터널> 끝에 둥지 재료가 될 낙엽, 짚 따위를 깔아 놓는다.","{'start': 0, 'end': 1, 'text': '암컷', 'type': 'anm'}","{'start': 41, 'end': 42, 'text': '터널', 'type': 'loc'}",no_relation,anm:habit,no_relation,anm:habit,no_relation
344,이 재료들은 모두 암컷이 꼬리로 긁어서 운반한다.,이 재료들은 모두 <sbj:암컷>이 꼬리로 긁어서 <obj:운반>한다.,"{'start': 10, 'end': 11, 'text': '암컷', 'type': 'anm'}","{'start': 22, 'end': 23, 'text': '운반', 'type': 'poh'}",anm:habit,anm:habit,no_relation,anm:habit,anm:habit
345,"오리너구리는 한 배에 2-3개의 알을 낳는데 보통은 2개를 낳으며, 알은 태반이 타원형인 새알에 비해 좀더 원에 가까운 형태를 하고 있고 직경이 11mm 정도 되며 회색이 감도는 흰색으로 가죽 같은 껍질로 싸여 있다.","<sbj:오리너구리>는 한 배에 2-3개의 알을 낳는데 보통은 <obj:2개>를 낳으며, 알은 태반이 타원형인 새알에 비해 좀더 원에 가까운 형태를 하고 있고 직경이 11mm 정도 되며 회색이 감도는 흰색으로 가죽 같은 껍질로 싸여 있다.","{'start': 0, 'end': 4, 'text': '오리너구리', 'type': 'anm'}","{'start': 29, 'end': 30, 'text': '2개', 'type': 'noh'}",anm:habit,anm:habit,no_relation,anm:habit,anm:habit
346,"오리너구리 알은 자궁 속에서 28일 동안 형태를 갖추며, 이후 10일 동안은 자궁 밖으로 나와 어미가 배와 앞쪽으로 구부린 꼬리로 품는다.","오리너구리 알은 자궁 속에서 28일 동안 형태를 갖추며, 이후 10일 동안은 자궁 밖으로 나와 <sbj:어미>가 배와 앞쪽으로 구부린 <obj:꼬리>로 품는다.","{'start': 53, 'end': 54, 'text': '어미', 'type': 'org'}","{'start': 69, 'end': 70, 'text': '꼬리', 'type': 'org'}",anm:physical,anm:physical,no_relation,,anm:habit
347,이 난황낭은 알 속의 새끼가 점점 커 가면서 흡수된다.,이 <obj:난황낭>은 알 속의 <sbj:새끼>가 점점 커 가면서 흡수된다.,"{'start': 12, 'end': 13, 'text': '새끼', 'type': 'anm'}","{'start': 2, 'end': 4, 'text': '난황낭', 'type': 'poh'}",no_relation,anm:habit,no_relation,anm:habit,no_relation
348,"처음에 오리너구리와 그 밖의 단공류들은 연구된 것이 거의 없어서 19세기 내내 이들의 진화 과정에 대하여 타당한 근거 없는 낭설만 난무하였고, 아직도 일부 잘못 받아들여지고 있는 것들도 있다.","처음에 <sbj:오리너구리>와 그 밖의 단공류들은 연구된 것이 거의 없어서 19세기 내내 이들의 진화 과정에 대하여 타당한 근거 없는 <obj:낭설>만 난무하였고, 아직도 일부 잘못 받아들여지고 있는 것들도 있다.","{'start': 4, 'end': 8, 'text': '오리너구리', 'type': 'anm'}","{'start': 69, 'end': 70, 'text': '낭설', 'type': 'poh'}",anm:origin,anm:origin,anm:origin,anm:origin,no_relation
349,1947년 미국의 생물학자 윌리엄 킹 그레고리는 태반포유류와 단공류를 포함한 유대류 사이에 분기(分岐)가 일어났을 것이라고 추정했으나 이는 틀린 주장임이 화석 연구를 통해 증명되었다.,1947년 미국의 생물학자 윌리엄 킹 그레고리는 태반포유류와 단공류를 포함한 <sbj:유대류> 사이에 분기(分岐)가 일어났을 것이라고 추정했으나 이는 틀린 주장임이 <obj:화석 연구>를 통해 증명되었다.,"{'start': 43, 'end': 45, 'text': '유대류', 'type': 'anm'}","{'start': 86, 'end': 90, 'text': '화석 연구', 'type': 'poh'}",anm:origin,anm:origin,anm:origin,anm:origin,no_relation
350,"오리너구리를 비롯한 단공류는 유대류와 태반류가 갈라지기 전에 원수아강(""Prototheria"")으로 따로 떨어져 나갔으며, 유대류와 태반류의 분기는 그 이후 일어난 것으로 보인다.","오리너구리를 비롯한 <sbj:단공류>는 유대류와 태반류가 갈라지기 전에 <obj:원수아강>(""Prototheria"")으로 따로 떨어져 나갔으며, 유대류와 태반류의 분기는 그 이후 일어난 것으로 보인다.","{'start': 11, 'end': 13, 'text': '단공류', 'type': 'anm'}","{'start': 34, 'end': 37, 'text': '원수아강', 'type': 'anm'}",anm:origin,anm:origin,anm:origin,anm:alternate_name,anm:alternate_name
351,"테이놀로포스·스테로포돈 등의 멸종한 단공류들은 한때 현생 오리너구리와 유전적으로 가까운 종으로 알려졌으나, 현재는 친척뻘이라기보다는 조상뻘에 가까운 관계로 수정되었다.","<sbj:테이놀로포스>·스테로포돈 등의 멸종한 단공류들은 한때 현생 <obj:오리너구리>와 유전적으로 가까운 종으로 알려졌으나, 현재는 친척뻘이라기보다는 조상뻘에 가까운 관계로 수정되었다.","{'start': 0, 'end': 5, 'text': '테이놀로포스', 'type': 'anm'}","{'start': 32, 'end': 36, 'text': '오리너구리', 'type': 'anm'}",anm:origin,anm:origin,org:sub_group,no_relation,anm:origin
352,"스테로포돈의 화석은 뉴사우스웨일스주에서 발굴됐으며, 오팔질이 된 아래턱뼈와 어금니 세 개가 발견됐다.","<sbj:스테로포돈>의 화석은 <obj:뉴사우스웨일스주>에서 발굴됐으며, 오팔질이 된 아래턱뼈와 어금니 세 개가 발견됐다.","{'start': 0, 'end': 4, 'text': '스테로포돈', 'type': 'anm'}","{'start': 11, 'end': 18, 'text': '뉴사우스웨일스주', 'type': 'loc'}",anm:origin,anm:origin,anm:habitat,anm:origin,no_relation
353,110만 년 전에 화석이 된 것으로 측정되는 이 표본은 호주에서 발견된 포유류 화석 가운데 가장 옛것이다.,110만 년 전에 화석이 된 것으로 측정되는 <obj:이 표본>은 호주에서 발견된 <sbj:포유류> 화석 가운데 가장 옛것이다.,"{'start': 40, 'end': 42, 'text': '포유류', 'type': 'org'}","{'start': 25, 'end': 28, 'text': '이 표본', 'type': 'org'}",org:sub_group,org:sub_group,no_relation,org:sub_group,no_relation
354,또다른 멸종된 단공류 테이놀로포스는 오리너구리 및 가시두더지와는 달리 주둥이가 나오지 않았던 것으로 보인다.,또다른 <obj:멸종>된 단공류 <sbj:테이놀로포스>는 오리너구리 및 가시두더지와는 달리 주둥이가 나오지 않았던 것으로 보인다.,"{'start': 12, 'end': 17, 'text': '테이놀로포스', 'type': 'anm'}","{'start': 4, 'end': 5, 'text': '멸종', 'type': 'poh'}",anm:origin,anm:origin,anm:origin,no_relation,no_relation
355,"같은 과에 속하는 멸종 단공류 가운데서는 모노트레마툼 수드아메리카눔(""Monotrematum sudamericanum"")이라는 종도 있는데, 이 종은 팔레오세에 살았으며 호주가 아니라 아르헨티나에서 화석이 발굴되었다.","같은 과에 속하는 멸종 단공류 가운데서는 <sbj:모노트레마툼 수드아메리카눔>(""Monotrematum sudamericanum"")이라는 종도 있는데, 이 종은 <obj:팔레오세>에 살았으며 호주가 아니라 아르헨티나에서 화석이 발굴되었다.","{'start': 23, 'end': 36, 'text': '모노트레마툼 수드아메리카눔', 'type': 'anm'}","{'start': 84, 'end': 87, 'text': '팔레오세', 'type': 'loc'}",anm:origin,anm:origin,anm:habitat,anm:habitat,anm:habitat
356,"과거 남아메리카와 호주가 남극을 사이에 두고 붙어 있었을 당시를 곤드와나라고 부르는데, 이 당시 유대류가 현재의 남아메리카 땅에서도 살았다는 증거가 되었다.","과거 <obj:남아메리카>와 호주가 남극을 사이에 두고 붙어 있었을 당시를 곤드와나라고 부르는데, 이 당시 <sbj:유대류>가 현재의 남아메리카 땅에서도 살았다는 증거가 되었다.","{'start': 54, 'end': 56, 'text': '유대류', 'type': 'anm'}","{'start': 3, 'end': 7, 'text': '남아메리카', 'type': 'loc'}",anm:origin,anm:origin,anm:habitat,anm:habitat,anm:habitat
357,"즉, 오리너구리 수컷의 성염색체 체계를 달리 표현하면 XYXYXYXYXY가 된다.","즉, <sbj:오리너구리> <obj:수컷>의 성염색체 체계를 달리 표현하면 XYXYXYXYXY가 된다.","{'start': 3, 'end': 7, 'text': '오리너구리', 'type': 'org'}","{'start': 9, 'end': 10, 'text': '수컷', 'type': 'org'}",org:sub_group,no_relation,org:sub_group,org:sub_group,no_relation
358,"암컷 오리너구리의 게놈 지도가 2007년 뉴사우스웨일스주에서 처음 해독되었으며, 분석 결과 총 1,995,607,322쌍의 염기쌍으로 이루어져 있다.","암컷 <sbj:오리너구리>의 <obj:게놈 지도>가 2007년 뉴사우스웨일스주에서 처음 해독되었으며, 분석 결과 총 1,995,607,322쌍의 염기쌍으로 이루어져 있다.","{'start': 3, 'end': 7, 'text': '오리너구리', 'type': 'anm'}","{'start': 10, 'end': 14, 'text': '게놈 지도', 'type': 'poh'}",anm:origin,anm:origin,anm:physical,anm:origin,anm:physical
359,"아직 정확한 오리너구리의 유전자 수는 밝혀지지 않았으나, 어림 잡아 18,600개로 추정되고 있다.","아직 정확한 <sbj:오리너구리>의 <obj:유전자 수>는 밝혀지지 않았으나, 어림 잡아 18,600개로 추정되고 있다.","{'start': 7, 'end': 11, 'text': '오리너구리', 'type': 'anm'}","{'start': 14, 'end': 18, 'text': '유전자 수', 'type': 'poh'}",no_relation,anm:origin,anm:physical,no_relation,anm:physical
360,"오리너구리 포획 금지는 1905년 법제화되었지만, 20세기 전반에 걸쳐 모피를 얻기 위해 사냥의 대상이 되었으며, 1950년대까지도 그물이나 낚시에 잘못 걸려드는 사례가 많았다.","<sbj:오리너구리> <obj:포획 금지>는 1905년 법제화되었지만, 20세기 전반에 걸쳐 모피를 얻기 위해 사냥의 대상이 되었으며, 1950년대까지도 그물이나 낚시에 잘못 걸려드는 사례가 많았다.","{'start': 0, 'end': 4, 'text': '오리너구리', 'type': 'anm'}","{'start': 6, 'end': 10, 'text': '포획 금지', 'type': 'poh'}",anm:origin,no_relation,anm:origin,anm:origin,no_relation
361,"그럼에도 불구하고 남방 호주에서 자취를 감춘 것을 제외하면, 오리너구리의 생태적 지위나 보존 상태는 호주에 유럽인들이 정착하기 전과 비교하여 별반 달라진 것이 없다.","그럼에도 불구하고 남방 <obj:호주>에서 자취를 감춘 것을 제외하면, <sbj:오리너구리>의 생태적 지위나 보존 상태는 호주에 유럽인들이 정착하기 전과 비교하여 별반 달라진 것이 없다.","{'start': 34, 'end': 38, 'text': '오리너구리', 'type': 'anm'}","{'start': 13, 'end': 14, 'text': '호주', 'type': 'loc'}",anm:origin,anm:origin,no_relation,no_relation,no_relation
362,"오리너구리는 지속적인 자연 개발로 인한 서식지의 분열 때문에, 장차 멸종 위기에 처할 위험성은 제기되지만, 보호 정책이 성공적으로 효과를 거두어들인 덕에 현재까지도 해당 서식지에서 비교적 흔히 볼 수 있는 동물이다.","<sbj:오리너구리>는 지속적인 자연 개발로 인한 서식지의 분열 때문에, 장차 멸종 위기에 처할 위험성은 제기되지만, <obj:보호 정책>이 성공적으로 효과를 거두어들인 덕에 현재까지도 해당 서식지에서 비교적 흔히 볼 수 있는 동물이다.","{'start': 0, 'end': 4, 'text': '오리너구리', 'type': 'anm'}","{'start': 60, 'end': 64, 'text': '보호 정책', 'type': 'poh'}",anm:origin,no_relation,no_relation,no_relation,no_relation
363,"건설·관개농업·수질오염·한발 등의 위협 요인을 배제할 수는 없어, IUCN에서는 적색 목록에서 오리너구리를 취약근접(NT) 단계로 책정하고 있다.","건설·관개농업·수질오염·한발 등의 위협 요인을 배제할 수는 없어, IUCN에서는 적색 목록에서 <sbj:오리너구리>를 <obj:취약근접>(NT) 단계로 책정하고 있다.","{'start': 53, 'end': 57, 'text': '오리너구리', 'type': 'anm'}","{'start': 60, 'end': 63, 'text': '취약근접', 'type': 'poh'}",anm:origin,no_relation,anm:habit,no_relation,no_relation
364,"이 곰팡이는 오로지 태즈메이니아섬에 서식하는 오리너구리에게만 감염되며, 아직 호주 본토의 오리너구리 가운데서는 곰팡이에 의한 감염 사례가 발견되지 않았다.","이 곰팡이는 오로지 태즈메이니아섬에 서식하는 <sbj:오리너구리>에게만 감염되며, 아직 호주 <obj:본토>의 오리너구리 가운데서는 곰팡이에 의한 감염 사례가 발견되지 않았다.","{'start': 25, 'end': 29, 'text': '오리너구리', 'type': 'anm'}","{'start': 46, 'end': 47, 'text': '본토', 'type': 'loc'}",no_relation,anm:origin,anm:habitat,no_relation,anm:habitat
365,"한때 뉴욕의 브롱스 동물원이 1922년, 1947년, 1958년에 오리너구리 반입을 시도한 기록이 있으나, 오로지 1947년에만 성사되었고 그마저도 18개월밖에 살지 못하고 폐사했다.","한때 <sbj:뉴욕>의 <obj:브롱스 동물원>이 1922년, 1947년, 1958년에 오리너구리 반입을 시도한 기록이 있으나, 오로지 1947년에만 성사되었고 그마저도 18개월밖에 살지 못하고 폐사했다.","{'start': 3, 'end': 4, 'text': '뉴욕', 'type': 'org'}","{'start': 7, 'end': 13, 'text': '브롱스 동물원', 'type': 'org'}",org:sub_group,no_relation,org:sub_group,org:sub_group,anm:origin
366,"오스트레일리아 원주민들은 오리너구리를 식량으로 사냥하며, 그 중 두터운 꼬리가 특히 지방 함량이 많고 영양가가 높은 것으로 알려졌다.","오스트레일리아 원주민들은 <sbj:오리너구리>를 <obj:식량>으로 사냥하며, 그 중 두터운 꼬리가 특히 지방 함량이 많고 영양가가 높은 것으로 알려졌다.","{'start': 14, 'end': 18, 'text': '오리너구리', 'type': 'anm'}","{'start': 21, 'end': 22, 'text': '식량', 'type': 'poh'}",anm:role,anm:enemy,anm:role,anm:role,anm:role
367,"또한, 동물학자나 연구자들 역시 오리너구리를 생포해 가거나 알을 쓸어가는 행위를 벌이기도 했다. 주로 과학적 지식을 얻으려는 동시에, 명성을 얻거나 학문적 경쟁에서 승리를 쟁취하려는 의도에서였다.","또한, <obj:동물학자>나 연구자들 역시 <sbj:오리너구리>를 생포해 가거나 알을 쓸어가는 행위를 벌이기도 했다. 주로 과학적 지식을 얻으려는 동시에, 명성을 얻거나 학문적 경쟁에서 승리를 쟁취하려는 의도에서였다.","{'start': 18, 'end': 22, 'text': '오리너구리', 'type': 'anm'}","{'start': 4, 'end': 7, 'text': '동물학자', 'type': 'per'}",anm:origin,anm:origin,anm:origin,no_relation,no_relation
